Name Event,Description,Date,Audience,Cycle,Veneu,Address,City ,Country,Website,Link
SMART SKYSCRAPERS SUMMIT 2023,"Smart Skyscrapers Summit has become by far, the most prominent event on smart and sustainable skyscrapers attracting in the Middle East over 400 participants","Nov. 23 - 24, 2022",Trade Public,once a year,Sofitel Dubai The Palm Resort & Spa,East Crescent Rd Palm Jumeirah,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.expotradeglobal.com/events/skyscrapersummit,https://www.eventseye.com/fairs/f-smart-skyscrapers-summit-26792-1.html
REFRITECH EXPO 2023,"International Exhibition on Platform for Cold Chain System (The Technology of Logistics, Delivery, Supply Chain, Storage and Retailing)","Nov. 09 - 12, 2022",Trade Public,once a year,Jakarta International Expo (JIExpo),Gedung Pusat Niaga Lt. 1 Arena PRJ Kemayoran,Jakarta (Indonesia),Indonesia,http://sialinterfood.com,https://www.eventseye.com/fairs/f-refritech-expo-27464-1.html
SALON DE L'HABITAT DE NEVERS 2023,Nevers Home Show,"Nov. 12 - 14, 2022",Trade & General Public,once a year,Centre des Expositions de Nevers,Rue Amiral Jacquinot 58000 Nevers,Nevers (France),France,http://www.nivexpo.com,https://www.eventseye.com/fairs/f-salon-de-l-habitat-de-nevers-22367-1.html
SYMPOSIUM SUR LA GESTION DE L'EAU 2023,"The event will bring together a multitude of stakeholders from municipal, professional and scientific circles around numerous conferences, panels and workshops","Nov. 01 - 02, 2022",Trade Public,once a year,Delta Trois-Rivieres Hotel & Conference Centre,"1620 Rue Notre Dame Centre Trois-Rivières, QC G9A 6E5","Trois-Rivières, QC (Canada)",Canada,http://www.reseau-environnement.com,https://www.eventseye.com/fairs/f-symposium-sur-la-gestion-de-l-eau-29129-1.html
VEGETATION MANAGEMENT CONFERENCE 2023,Vegetation Intenational Management Conference,on Nov. 2022,Trade Public,once a year,?,,"San Diego, CA (USA)",USA,http://www.ceati.com/events,https://www.eventseye.com/fairs/f-vegetation-management-conference-26815-1.html
SINAL 2023,Trade Fair and B2B Meetings devoted to non-food agro-resources and sustainable development approach,on Nov. 2022,Trade Public,once a year,Le Capitole en Champagne,Avenue du Président Roosevelt 51000 Châlons-en-Champagne,Chalons-en-Champagne (France),France,http://www.sinal-exhibition.eu,https://www.eventseye.com/fairs/f-sinal-11901-1.html
SIPAC 2023,"International trade fair dedicated to equipment and services for open-air accommodation and facilities such as campsites, holiday villages, holiday residences and playgrounds",on Nov. 2022,Trade & General Public,once a year,PadovaFiere,"Viale del Lavoro, 8 37100 Verona",Padua (Italy),Italy,http://www.salonesipac.com,https://www.eventseye.com/fairs/f-sipac-16079-1.html
SITP 2023,International Public Works and Construction Trade Fair,"Nov. 19 - 23, 2022",Trade Public,once a year,Palais des Expositions d'Alger,"Pins Maritimes Alger, 16000",Algiers (Algeria),Algeria,http://www.safex.dz/sitp/accueil,https://www.eventseye.com/fairs/f-sitp-7186-1.html
WASTE AIR & GAS MANAGEMENT 2023,"International exhibition of equipment and technologies for municipal & industrial emissions treatment, dust and gas purification",on Nov. 2022,Trade Public,once a year,Ukrainian Chamber of Commerce & Industry,"33, vul.Velyka Zhytomyrska Kyiv 01601",Kiev (Ukraine),Ukraine,http://wagm-expo.com,https://www.eventseye.com/fairs/f-waste-air-gas-management-25866-1.html
WES (WORLD ENGINEERS SUMMIT) 2023,World Engineers Summit & Expo on Climate Change,on Nov. 2023 (?),Trade Public,every 2 years,Suntec Singapore,1 Raffles Boulevard Suntec City,Singapore (Singapore),Singapore,http://www.wes-ies.org,https://www.eventseye.com/fairs/f-wes-(world-engineers-summit)-21570-1.html
WORLD OF STYLE AND BEAUTY 2023,Specialized Exhibition of Goods and Services for Beauty,on Nov. 2022,Trade & General Public,once a year,Sibexpocentre,"253A, Baikalskaya St. Irkutsk",Irkutsk (Russia),Russia,http://sibexpo.ru/en/events,https://www.eventseye.com/fairs/f-world-of-style-and-beauty-19920-1.html
MEC - MIDDLE EAST CONCRETE 2023,"Trade Show dedicated to Building Technology and Materials. Middle East Concrete (MEC) is the only dedicated event and the most important meeting point for concrete experts in the region, looking to source new and innovative concrete products and solution","Dec. 04 - 07, 2023",Trade Public,every 2 years,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.middleeastconcrete.com,https://www.eventseye.com/fairs/f-mec-middle-east-concrete-21207-1.html
IBS - INTERNATIONAL BRANDING SHOWCASE EXHIBITION 2023,Malaysia International Branding Showcase Exhibition,"Dec. 01 - 03, 2023",Trade & General Public,once a year,Kuala Lumpur Convention Centre (KLCC),Kuala Lumpur City Centre 50088 Kuala Lumpur,Kuala Lumpur (Malaysia),Malaysia,http://mibs.com.my,https://www.eventseye.com/fairs/f-ibs-international-branding-showcase-exhibition-26077-1.html
ZAK WORLD OF FAÇADES - POLAND 2023,Zak World of Façades is an International conference series on façade design & engineering,"on Nov. 09, 2022",Trade Public,once a year,The Westin Warsaw,Al. Jana Pawla II 21 Warsaw 00-854,Warsaw (Poland),Poland,http://zakworldoffacades.com,https://www.eventseye.com/fairs/f-zak-world-of-facades-poland-26867-1.html
ISTANBUL CLEANTECH EXPO 2023,"Industrial Cleaning & Hygiene Technologies, Equipment and Materials Exhibition",on Dec. 2023,Trade Public,every 2 years,Istanbul Expo Center / Istanbul Fuar Merkezi / CNR Expo,"Atatürk Havalimani Karsisi 34149 Yesilköy, Istanbul",Istanbul (Turkey),Turkey,http://cnrcleantech.com/index.aspx?ln=2,https://www.eventseye.com/fairs/f-istanbul-cleantech-expo-27823-1.html
THE BIG 5 HEAVY 2023,"International trade show for heavy construction machinery, plant equipment and, commercial and construction vehicles","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.middleeastconcrete.com,https://www.eventseye.com/fairs/f-the-big-5-heavy-21115-1.html
FM EXPO 2023,"Middle East's Largest Facilities Management Expo. FM EXPO connects professionals from the facilities management, building maintenance, hygiene, health & safety, energy & environment industries, all under one roof","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.fm-expo.com,https://www.eventseye.com/fairs/f-fm-expo-11588-1.html
HVAC R EXPO DUBAI 2023,UAE's largest showcase for the HVAC R industry,"Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.thebig5.ae/specialized-events/hvacrexpo,https://www.eventseye.com/fairs/f-hvac-r-expo-dubai-29148-1.html
EVERYTHING ARCHITECTURE 2023,"Everything Architecture is an exclusive event where architects and designers explore carefully selected innovative and inspiring products, materials and services","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.thebig5.ae,https://www.eventseye.com/fairs/f-everything-architecture-29149-1.html
THE BIG 5 SHOW DUBAI 2023,"International Exhibition for Building, Water Technology & Environment, Air Conditioning & Refrigeration, Cleaning & Maintenance, Glass & Metal","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.thebig5.ae,https://www.eventseye.com/fairs/f-the-big-5-show-dubai-5181-1.html
URBAN DESIGN & LANDSCAPING EXPO 2023,"Dubai International Landscaping, Infrastructure & Urban Development Exhibition","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.thebig5.ae/specialised-events/udlexpo,https://www.eventseye.com/fairs/f-urban-design-landscaping-expo-28718-1.html
MIDDLE EAST STONE 2023,"International Stone, Marble and Ceramics Show. Middle East Stone showcases the largest selection of marble, stone and ceramic products ever seen in the region","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.middleeaststone.com,https://www.eventseye.com/fairs/f-middle-east-stone-21114-1.html
MARINTEC CHINA 2023,International Maritime Conference & Exhibition,"Dec. 05 - 08, 2023",Trade Public,every 2 years,National Exhibition and Convention Center,No.335 Huaxu Rd. Qingpu District,Shanghai (China),China,http://www.marintecchina.com,https://www.eventseye.com/fairs/f-marintec-china-12697-1.html
PAYSALIA 2023,"Landscape, Garden & Sport Exhibition","Dec. 05 - 07, 2023",Trade Public,every 2 years,Eurexpo,Bd de l'Europe 69680 Chassieu,Lyon (France),France,http://www.paysalia.com,https://www.eventseye.com/fairs/f-paysalia-22436-1.html
"WINDOWS, DOORS AND FACADES EVENT - UAE 2023","Windows, Doors, Facades And Glass Industry Trade Show in United Arab Emirates","Dec. 04 - 07, 2023",Trade Public,once a year,Dubai World Trade Centre (Dubai Exhibition Centre),Sheik Zayed Road Convention Gate,Dubai (UAE - United Arab Emirates),UAE - United Arab Emirates,http://www.windowsdoorsandfacadeevent.com,https://www.eventseye.com/fairs/f-windows-doors-and-facades-event-uae-29239-1.html
SIMI PARIS 2023,Commercial Real Estate Exhibition,"Dec. 12 - 14, 2023",Trade Public,once a year,Palais des Congrès de Paris Porte Maillot,"2, place de la Porte Maillot 75583 Paris Cedex 17",Paris (France),France,http://www.salonsimi.com/en,https://www.eventseye.com/fairs/f-simi-paris-3106-1.html
ARCHITECT @ WORK - GERMANY - DÜSSELDORF 2023,"Exhibition for Architecture & Interior Design. ARCHITECT@WORK gives you the opportunity to get into contact with: architects, interior architects, designers, engineering bureaus, project developers, technical services, towns & district councils","Dec. 06 - 07, 2023",Trade Public,every 2 years,Düsseldorf Exhibition Centre,Stockumer Kirchstr. 61 D-40474 Düsseldorf,Dusseldorf (Germany),Germany,http://www.architectatwork.de,https://www.eventseye.com/fairs/f-architect-@-work-germany-dusseldorf-19579-1.html
ZAK WORLD OF FAÇADES - SAUDI ARABIA - RIYADH 2023,Zak World of Façades is an International conference series on façade design & engineering,"on Dec. 12, 2023",Trade Public,once a year,?,,Riyadh (Saudi Arabia),Saudi Arabia,http://zakworldoffacades.com,https://www.eventseye.com/fairs/f-zak-world-of-facades-saudi-arabia-riyadh-28812-1.html
COUNTRY HANNOVER 2023,Exhibition for Country Living,"Dec. 07 - 10, 2023",Trade & General Public,once a year,Deutsche Messe Hannover,Messegelände D-30521 Hannover,Hannover (Germany),Germany,http://www.heckmanngmbh.de/cou,https://www.eventseye.com/fairs/f-country-hannover-6257-1.html
ACETECH - NEW DELHI 2023,"Exhibition dedicated solely to the Construction Industry. ACETECH is a leading trade fair in Asia for architecture, building materials, innovation and design","Dec. 14 - 17, 2023",Trade Public,once a year,Pragati Maidan,Near Delhi Zoological Park Mathura Road,New Delhi (India),India,http://www.etacetech.com,https://www.eventseye.com/fairs/f-acetech-new-delhi-15932-1.html
REAL ESTATE EXPO BANGLADESH 2023,International Exhibition on Real Estate Development & Housing Sector for the Industry of Bangladesh,"Dec. 07 - 09, 2023",Trade Public,once a year,Bangabandhu International Conference Centre (BICC),Agargaon Sher-E-Bangla Nagar,Dhaka (Bangladesh),Bangladesh,http://realestate.cems-buildexpo.com,https://www.eventseye.com/fairs/f-real-estate-expo-bangladesh-22487-1.html
DAR DECO - SALON DE LA DÉCORATION ET DU DESIGN 2023,"Home Design, Furniture & Luminary Exhibition. Dardéco exhibition, for the general public and professionals, has attracted during last editions an average of 120 exhibitors and 40000 visitors per session","Dec. 15 - 24, 2023",Trade & General Public,every 2 years,Parc des expositions du Kram,2015 Le Kram Tunis,Tunis (Tunisia),Tunisia,http://www.fkram.com.tn/pdf/agenda.pdf,https://www.eventseye.com/fairs/f-dar-deco-salon-de-la-decoration-et-du-design-21512-1.html
EXCON 2023,International Exhibition for Construction Equipment and Construction Technology,"Dec. 12 - 16, 2023",Trade Public,every 2 years,Bangalore International Exhibition Centre (BIEC),"10th Mile, Tumkur Road Madavara Post",Bangalore (India),India,http://www.excon.in,https://www.eventseye.com/fairs/f-excon-21941-1.html
ALPITEC CHINA 2023,International Trade Show for Mountain- and Winter Technologies,"Dec. 09 - 11, 2022",Trade Public,once a year,China National Convention Center,Tianchen East Road Chaoyang District,Beijing (China),China,http://www.fierabolzano.it/it/alpitec,https://www.eventseye.com/fairs/f-alpitec-china-12903-1.html
AMUSEMENT SHOW 2023,International Exhibition on Amusement Parks,"Dec. 01 - 03, 2022",Trade Public,once a year,International Convention City Bashundhara,Kuril Bishwa Road Next to 300 ft. Purbachal Express Highway,Dhaka (Bangladesh),Bangladesh,http://www.savor-amusementexpo.com,https://www.eventseye.com/fairs/f-amusement-show-26047-1.html
FESTIVAL DE LA PORCELAINE 2023,Porcelain Housewares Exhibition,"Dec. 15 - 24, 2023",Trade & General Public,once a year,Parc des expositions du Kram,2015 Le Kram Tunis,Tunis (Tunisia),Tunisia,http://www.fkram.com.tn,https://www.eventseye.com/fairs/f-festival-de-la-porcelaine-21511-1.html
COATING & PAINT ASIA 2023,Coating and Paint Industry International Exhibition,"Dec. 24 - 26, 2022",Trade Public,once a year,Karachi Expo Centre,University Road Karachi,Karachi (Pakistan),Pakistan,http://coatingpaintasia.com,https://www.eventseye.com/fairs/f-coating-paint-asia-28173-1.html
ARCHIBAT 2023,"The Architecture and Building Exhibition (Archibat), is a biennial initiated since 2007, held in Abidjan. It covers the sectors of Construction, Planning, Decoration and Housing in West Africa and beyond",on Dec. 2023 (?),Trade & General Public,every 2 years,Sofitel Abidjan Hotel Ivoire,Boulevard Hassan II 08 Bp 01 Abidjan 08 Abidjan,Abidjan (Ivory Coast),Ivory Coast,http://www.archibat.ci,https://www.eventseye.com/fairs/f-archibat-17313-1.html
COMFORTABLE HOUSE. NEW YEAR'S GIFT FAIR 2023,"This exhibition will help to choose gifts, home decorations, festive services, apparel and accessories and many other things","Dec. 13 - 19, 2022",Trade & General Public,once a year,Sibexpocentre,"253A, Baikalskaya St. Irkutsk",Irkutsk (Russia),Russia,http://sibexpo.ru/en/events,https://www.eventseye.com/fairs/f-comfortable-house.-new-year-s-gift-fair-19919-1.html
BIENNALE DE L’ART SANTONNIER 2023,"Every even year, around fifty santonniers craftsmen take to the streets of Aubagne. Generous, naive figurines in earthenware coexist with more traditional figurines",on Dec. 2023 (?),Trade & General Public,every 2 years,?,,Aubagne (France),France,http://www.tourisme-paysdaubagne.fr/experiences-dici/arts-et-argile/biennale-de-lart-santonnier,https://www.eventseye.com/fairs/f-biennale-de-l-art-santonnier-27779-1.html
BAGHDAD TURKISH BUILD 2023,"Sectoral Turkish Export Products Fair in Baghdad. Construction, Building Materials, Construction Machinery",on Dec. 2022,Trade Public,once a year,Baghdad International Fair Grounds,Baghdad,Baghdad (Iraq),Iraq,http://baghdadbuildfair.com,https://www.eventseye.com/fairs/f-baghdad-turkish-build-27447-1.html
CEPEC - CONSTRUCTION EXPO 2023,International Building Materials & Construction Machinery Trade Show,"Dec. 17 - 19, 2022",Trade Public,once a year,Karachi Expo Centre,University Road Karachi,Karachi (Pakistan),Pakistan,http://www.ecgateway.net,https://www.eventseye.com/fairs/f-cepec-construction-expo-28174-1.html
